reaction,minimum,maximum,status
Htr,-3.136385369444445,0.1,Active
HYPOE,0.0,0.1,Inactive
ICDHxm,0.0,0.1,Inactive
ICDHym,-1.2000000000000006,0.1,Active
IDOAASE1ly,0.0,0.0083333333333333,Inactive
IDOAASE2ly,0.0,0.0083333333333333,Inactive
ILEtec,-1000.0,0.1,Active
INSt4,0.0,0.1,Inactive
IPDDIx,0.0,0.0666666666666666,Inactive
It,-0.3,0.1,Active
ITCOAL1m,-0.0999999999999992,0.1,Active
KDNH,0.0,0.0999999999999999,Inactive
KHK3,0.0,0.0999999999999999,Inactive
KSII_CORE2t,0.0,0.01,Inactive
KSII_CORE4tly,0.0,0.0250000000000001,Inactive
Kt3g,0.0,0.1,Inactive
KYN,0.0,0.1,Inactive
KYNAKGAT,0.0,0.1,Inactive
LCADm,0.0,0.1,Inactive
LCAT1e,0.0,0.1,Inactive
LDH_Lm,0.0,0.1,Inactive
LEUKTRA4t,-0.500000000000008,0.1,Active
LEUKTRD4tr,-0.0999999999999999,-4.21597379513331e-16,Inactive
LEUt4,0.0,0.1,Inactive
LEUt5m,-0.0999999999999997,0.1,Active
LEUtec,-1000.0,0.1,Active
LFORKYNHYD,0.0,0.1,Inactive
LGNCt,-1000.0,0.1,Active
LINKDEG4ly,0.0,0.0166666666666666,Inactive
L_LACDcm,0.0,0.1,Inactive
L_LACtm,0.0,0.1,Inactive
LNELDCCPT1,-0.1000000000000002,0.1,Active
LNELDCCPT2,0.0,0.1,Inactive
LNELDCCRNt,-0.1,0.1,Active
LNELDCt,-0.0999999999999999,0.1,Active
LNLNCACPT1,-0.1,0.1,Active
LNLNCACPT2,-0.1,0.1,Active
LNLNCACRNt,-0.1,0.1,Active
LNLNCGCPT1,-0.3999999999999996,0.1,Active
LNS14DM,0.0,0.1,Inactive
LNSTLSr,0.0,0.0333333333333334,Inactive
LPCHOLt,-0.1000000000000007,0.1,Active
LPCOXp,0.0,0.0999999999999999,Inactive
LPS,0.0,0.1,Inactive
LPS2e,0.0,0.1,Inactive
LPS3,0.0,0.1,Inactive
LRAT,0.0,0.1,Inactive
LSTO2r,0.0,0.1,Inactive
LTA4H,0.0,0.1,Inactive
LTD4DP,-0.4,0.1,Active
LYSOXp,0.0,0.1,Inactive
LYSt5r,0.0,0.1,Inactive
LYStip,0.0,0.1,Inactive
MACOXO,0.0,0.1,Inactive
MAGt,-0.1,0.1,Active
MALSO3tm,-0.3999999999999997,0.1,Active
MALSO4tm,-0.2999999999999892,0.1,Active
MALTSULtm,-0.2,0.1,Active
MAOLNOR,0.0,0.1,Inactive
MAOX,0.0,0.1,Inactive
MCCCrm,0.0,0.1,Inactive
MCD,0.0,0.1,Inactive
MCDm,0.0,0.1,Inactive
MCITS,0.0,0.1,Inactive
MDHm,-0.3999999999999999,0.1,Active
ME2,0.0,0.1,Inactive
MEOHtly,0.0,0.1,Inactive
MEPIVESSte_cho,0.0,0.1,Inactive
MERCPLACCYSt,0.0,0.1,Inactive
METLEUex,0.0,0.1,Inactive
METt4,0.0,0.1,Inactive
MEVK1x,0.0,0.0999999999999999,Inactive
MGCHrm,-0.0999999999999999,0.1,Active
MGSA,0.0,0.1,Inactive
MI13PP,0.0,0.1,Inactive
MI14P4P,0.0,0.1,Inactive
MI14Ptn,-0.0999999999999999,7.060476747801065e-16,Active
MI1PS,0.0,0.1,Inactive
MI34PP,0.0,0.0999999999999999,Inactive
MINOHPtn,-0.1,0.0,Inactive
MLTG1,0.0,0.1,Inactive
MLTG1e,0.0,0.1,Inactive
MLTG1ly,0.0,0.0999999999999994,Inactive
MMSAD3m,0.0,0.1,Inactive
MTAP,0.0,0.0999999999999998,Inactive
MTHFDm,-0.2999999999999997,0.1,Active
MTHGXLt,0.0,0.1,Inactive
N2M2NMASNtly,1.8044351091405557e-18,0.0333333333333333,Inactive
N4Tg,0.0,0.0333333333333334,Inactive
NACASPtm,0.0,0.1,Inactive
NACHEX11ly,0.0,0.0063829787234042,Inactive
NACHEX12ly,0.0,0.0063829787234042,Inactive
NACHEX14ly,0.0,0.0063829787234042,Inactive
NACHEX15ly,0.0,0.0063829787234042,Inactive
NACHEX18ly,0.0,0.0063829787234042,Inactive
NACHEX19ly,0.0,0.0063829787234042,Inactive
NACHEX21ly,0.0,0.0063829787234042,Inactive
NACHEX22ly,0.0,0.0063829787234042,Inactive
NACHEX23ly,0.0,0.0249999999999997,Inactive
NACHEX24ly,0.0,0.025,Inactive
NACHEX2ly,0.0,0.0299999999999999,Inactive
NACHEX4ly,0.0,0.03,Inactive
NACHEXA14ly,0.0,0.0063829787234042,Inactive
NACHEXA16ly,0.0,0.0063829787234042,Inactive
NACHEXA17ly,0.0,0.0063829787234042,Inactive
NACHEXA19ly,0.0,0.0063829787234042,Inactive
NACHEXA1ly,0.0,0.03,Inactive
NACHEXA22ly,0.0,0.0250000000000021,Inactive
NACHEXA6ly,0.0,0.02,Inactive
NACHEXA8ly,0.0,0.0166666666666666,Inactive
NADHtpu,0.0,0.1,Inactive
NADPHtxu,1.1134652906682503e-17,0.1,Inactive
NADPN,0.0,0.1,Inactive
NADPNe,0.0,0.1,Inactive
NAGA2ly,0.0,0.1,Inactive
NAGAly,0.0,0.0333333333333333,Inactive
NAGLCAly,2.6773247438823143e-16,0.0999999999999999,Inactive
NAHCO3_HCLt,-1000.0,0.1,Active
NaKt_1,0.0,0.1,Inactive
NAt,-1000.0,0.1,Active
NAt5,-1000.0,0.1,Active
NAtx,-0.2000000000000007,0.1,Active
NCAMUP,0.0,0.1,Inactive
NCKt,-1000.0,0.1,Active
NCNt,-1000.0,0.1,Active
NDP10ex,0.0,0.1,Inactive
NDP3ex,0.0,0.1,Inactive
NDP6,0.0,0.1,Inactive
NDP7er,0.0,0.1,Inactive
NDP7ex,0.0,0.1,Inactive
NDPK10,-0.1,0.1000000000000001,Active
NDPK10n,-0.1,0.1,Active
NDPK1m,-1.0,0.1,Active
NDPK1n,-1.4,0.1,Active
NDPK2n,-1.4000000000000004,0.1,Active
NDPK3n,-1.4,0.1,Active
NDPK5m,0.0,0.1,Inactive
NDPK5n,-1.3999999999999997,0.1,Active
NDPK6n,-0.1,0.1,Active
NDPK8m,0.0,0.1,Inactive
NDPK8n,-1.4,0.1,Active
NH4t3r,-1000.0,0.1,Active
NKCCt,-1000.0,0.1,Active
NMNATm,0.0,0.1,Inactive
NMNATn,0.0,0.1,Inactive
NMNAT,-0.3999999999999999,0.1,Active
NMNS,0.0,0.1,Inactive
NMNtn,8.100335129587427e-18,0.0999999999999999,Inactive
NNATn,0.0,0.1,Inactive
NNMT,0.0,0.1,Inactive
NORANMT,0.0,0.1,Inactive
NOS1,0.0,0.1,Inactive
NOt,-0.0999999999999984,-2.5272368701342638e-33,Inactive
NP1,0.0,0.1,Inactive
NPTHLte,0.0,0.1,Inactive
NRPPHRSFt,0.0,0.1,Inactive
NRPPHRt4_2_r,-0.3999999999999999,0.1,Active
NRPPHRtu,-0.3999999999999999,0.1,Active
NRPPHRVESSEC_1,0.0,0.1,Inactive
NTD2e,0.0,0.1,Inactive
NTD4l,0.0,0.1,Inactive
NTD5l,0.0,0.1,Inactive
NTD7l,0.0,0.1,Inactive
NTP3e,0.0,0.1,Inactive
NTPP10,0.0,0.1,Inactive
NTPP9,0.0,0.1,Inactive
O2St,-0.8333333333333338,0.0019999999999999,Active
O2Stx,0.0,0.1,Inactive
O2tm,-0.2250000000000001,0.1,Active
O2tp,-0.15,0.1,Active
OAGD3te,0.0,0.1,Inactive
OAGD3tg,-0.1,0.0,Inactive
OAGT3te,0.0,0.1,Inactive
OAGT3tg,-0.1,2.3008378999224386e-18,Active
OCDCAt,-1000.0,0.1,Active
OCDCEAt,-1000.0,0.1,Active
OCOAT1m,0.0,0.1,Inactive
OCTAt,0.0,0.1,Inactive
ODECOAtx,-0.0833333333333333,0.0625,Active
OIVD1m,0.0,0.1,Inactive
OIVD3m,0.0,0.1,Inactive
ONPTHLte,-0.1,0.0,Inactive
OPAH,0.0,0.1,Inactive
ORETNF2,0.0,0.1,Inactive
ORETNtn,0.0,0.1,Inactive
ORETNtn2,0.0,0.1,Inactive
ORNt3m,-0.6000000000000001,0.1,Active
ORNTArm,-0.5999999999999999,0.1,Active
ORPT,-0.1999999999999993,0.1,Active
OXAHCOtex,0.0,0.1,Inactive
P45011A1m,0.0,0.1,Inactive
P45011B11m,0.0,0.1,Inactive
P45011B12m,0.0,0.1,Inactive
P45017A1r,0.0,0.1000000000000001,Inactive
P45019A2r,0.0,0.1,Inactive
P4501B1r,0.0,0.0999999999999998,Inactive
P45021A2r,0.0,0.1000000000000002,Inactive
P45027A12m,0.0,0.0999999999999999,Inactive
P45027A16m,0.0,0.1,Inactive
P45027A1m,0.0,0.1,Inactive
P4502C19,0.0,0.1,Inactive
P4502C9,0.0,0.1,Inactive
P4502C93,0.0,0.1,Inactive
P4502C94,0.0,0.1,Inactive
P4502F1,0.0,0.1,Inactive
P45039A1r,0.0,0.1,Inactive
P4503A43r,0.0,0.1,Inactive
P4503A5,0.0,0.1,Inactive
P4503A7r,0.0,0.0999999999999999,Inactive
P4504B1r,0.0,0.1000000000000006,Inactive
P4504F121r,0.0,0.1,Inactive
P4508B13r,0.0,0.1,Inactive
P450SCC1m,0.0,0.1,Inactive
P5CDm,0.0,0.1,Inactive
P5CRxm,0.0,0.1,Inactive
PA_HStg,-0.0999999999999999,0.0,Inactive
PA_HStn,-0.1,0.0,Inactive
PACCOAL,0.0,0.1,Inactive
PAFH,0.0,0.1,Inactive
PAFHe,0.0,0.1,Inactive
PAFS,0.0,0.1,Inactive
PAIL4P_HStn,-0.1999999999999646,0.1,Active
PAN4PP,0.0,0.1,Inactive
PCHOL_HStg,0.0,0.1,Inactive
PCHOLPm_hs,0.0,0.0666666666666666,Inactive
PCLAD,0.0,0.0999999999999999,Inactive
PCm,0.0,0.1,Inactive
PCt,0.0,0.1,Inactive
PI3P3Pn,0.0,0.1,Inactive
GCPNn,0.0,0.0999999999999999,Inactive
PDX5POi,0.0,0.1,Inactive
PE_HSter,-0.2,0.1,Active
PE_HStm,-0.2,0.0666666666666666,Active
PEAMNO,0.0,0.1,Inactive
PEFLIPm,0.0,0.1,Inactive
PEPCK_re,0.0,0.1,Inactive
PEPCKm,0.0,0.1,Inactive
PEt,-0.3999999999999995,0.1,Active
PETOHMm_hs,0.0,0.0666666666666666,Inactive
PETOHMr_hs,0.0,0.1,Inactive
PFK26,0.0,0.1,Inactive
PGDIr,-0.1,0.1,Active
PGESr,-1.1,0.1,Active
PGISr,-1.0999999999999974,0.1,Active
PGS,0.0,0.1,Inactive
PGSr,0.0,0.1,Inactive
PHACCOAGLNAC,0.0,0.1,Inactive
PHCDm,0.0,0.1,Inactive
PHEtec,-1000.0,0.1,Active
PHETHPTOX2,0.0,0.1,Inactive
PI345P3P,0.0,0.1,Inactive
PI345P3Pn,0.0,0.1,Inactive
PI345P5Pn,0.0,0.1,Inactive
PI3P5K,0.0,0.1,Inactive
PI45P3Kn,0.0,0.1,Inactive
PI45P4P,0.0,0.1,Inactive
PI45P5Pn,0.0,0.1,Inactive
PI45PLC,0.0,0.1,Inactive
PI4P3K,0.0,0.1,Inactive
PI4P5K,0.0,0.1,Inactive
PI4P5Kn,0.0,0.1,Inactive
PI4PP,0.0,0.1,Inactive
PI5P3K,0.0,0.1,Inactive
PI5P4K,0.0,0.1,Inactive
PRODt2r,-1000.0,0.1,Active
PROSTGD2t,-0.6000000000000111,0.1,Active
PROSTGE1t3,0.0,0.1,Inactive
PIK3,0.0,0.1,Inactive
PIK3n,0.0,0.1,Inactive
PIK4,0.0,0.1,Inactive
PIK5,0.0,0.1,Inactive
PMEVKx,0.0,0.1,Inactive
PMI12346PHn,0.0,0.1,Inactive
PMTCOAtx,-1.0000000000000009,0.1,Active
PNTOt5_1,0.0,0.1,Inactive
PPAn,0.0,0.1,Inactive
PPAtr,0.0,0.1,Inactive
PPAtm,0.0,0.1,Inactive
PPItx,-0.4202325933333333,0.1,Active
PRAGSr,0.0,0.1,Inactive
PRDX,0.0,0.1,Inactive
PRGNLONEtm,-0.1000000000000001,0.0,Inactive
PRISTANALtx,0.0,0.1,Inactive
PROSTGF2t,-0.5,0.1,Active
PROSTGH2t,-0.5999999999999998,0.1,Active
PROSTGI2tr,-1000.0,0.1,Active
PSDm_hs,0.0,0.1,Inactive
PSSA1_hs,-0.299475389999875,0.1,Active
PSSA2_hs,-0.29947539,0.1,Active
PSt3,-0.1999999999999999,0.1,Active
PTDCACRNCPT1,-0.0999999999999999,0.1,Active
PTDCACRNt,-1000.0,0.1,Active
PTDCAt,-0.1,0.1,Active
PTE2x,0.0,0.1,Inactive
PTE3x,0.0,0.1,Inactive
PTHPS,0.0,0.0999999999999999,Inactive
PTRCAT1,0.0,0.1,Inactive
PYAM5PO,0.0,0.1,Inactive
PYDXDH,0.0,0.1,Inactive
PYRt2m,0.0,0.1,Inactive
RADH,0.0,0.1,Inactive
RADH4,0.0,0.1,Inactive
RAHY,0.0,0.1,Inactive
RAtn,0.0,0.1,Inactive
RBTt,0.0,0.1,Inactive
RDH3,-0.2,0.1,Active
RDH3a,0.0,0.1,Inactive
RETFAt2,0.0,0.1,Inactive
RETH,0.0,0.1,Inactive
RETH1,0.0,0.1,Inactive
RETH1e,0.0,0.1,Inactive
RETH2,0.0,0.1,Inactive
RETI1,-0.2,0.1,Active
RETI2,-0.2,0.1,Active
RETI3,-0.8000000000000002,0.1,Active
RETNGLCt,0.0,0.1,Inactive
RETNGLCt2,0.0,0.1,Inactive
RETNt,-1000.0,0.1,Active
RETNtr,0.0,0.1,Inactive
RIBFLVt3,0.0,0.1,Inactive
RTOTAL2t,-0.1999999999999999,0.1,Active
RTOTAL3CRNCPT1,0.0,0.0999999999999999,Inactive
RTOTAL3CRNt,0.0,0.1,Inactive
RTOTALt,-0.2000000000000004,0.1000000000000007,Active
Rtotaltl,-0.0999999999999999,0.0,Inactive
S23T2g,0.0,0.0099999999999999,Inactive
S23T4g,0.0,0.009090909090909,Inactive
S2L2FN2M2MASNtly,0.0,0.1,Inactive
S2T2g,0.0,0.0166666666666667,Inactive
S2TASE4ly,0.0,0.02,Inactive
S3T1g,0.0,0.00625,Inactive
S3T2g,0.0,0.00625,Inactive
S3T3g,0.0,0.00625,Inactive
S3TASE1ly,0.0,0.0083333333333333,Inactive
S3TASE2ly,0.0,0.0083333333333333,Inactive
S4T1g,0.0,0.0166666666666666,Inactive
S4TASE5ly,0.0,0.0166666666666666,Inactive
S6T16g,0.0,0.009090909090909,Inactive
S6T17g,0.0,0.0090909090909091,Inactive
S6T19g,0.0,0.0166666666666666,Inactive
S6T22g,0.0,0.0166666666666665,Inactive
S6T23g,0.0,0.0166666666666666,Inactive
S6TASE10ly,0.0,0.0063829787234042,Inactive
S6TASE12ly,0.0,0.0063829787234042,Inactive
S6TASE13ly,0.0,0.0063829787234042,Inactive
S6TASE18ly,0.0,0.0063829787234042,Inactive
S6TASE19ly,0.0,0.0063829787234042,Inactive
S6TASE20ly,0.0,0.0063829787234042,Inactive
S6TASE22ly,0.0,0.0249999999999999,Inactive
S6TASE23ly,0.0,0.025,Inactive
S6TASE4ly,0.0,0.0299999999999999,Inactive
S6TASE7ly,0.0,0.02,Inactive
S6TASE9ly,0.0,0.0166666666666667,Inactive
SACCD4m,0.0,0.1,Inactive
SAMHISTA,0.0,0.1,Inactive
SARCOXp,0.0,0.1,Inactive
SARCStex,0.0,0.1,Inactive
SARCStm,0.0,0.1,Inactive
SARDHm,0.0,0.1,Inactive
SBPP1er,0.0,0.1,Inactive
SCP21x,-0.1000000000001311,0.1,Active
SCP22x,-0.0999999999999996,0.1,Active
SCPx,0.0,0.1,Inactive
SERALANaEx,0.0,0.1,Inactive
SERCYSNaEx,0.0,0.1,Inactive
SERDGLNexR,-0.2,0.1,Active
SERDGLYexR,-0.2,0.1,Active
SERGLNexR,-8.2,0.1,Active
SERGLNNaEx,0.0,0.1,Inactive
SERHL,0.0,0.1,Inactive
SERPT,0.0,0.1,Inactive
ST3GAL62g,0.0,0.0249999999999999,Inactive
SERt4,0.0,0.1,Inactive
SERtp,0.0,0.1,Inactive
SIAASE3ly,0.0,0.0249999999999998,Inactive
SIAASEly,0.0,0.0299999999999999,Inactive
SIAT4Bg,0.0,0.0333333333333334,Inactive
SIAT9g,1.9421684857268225e-33,0.05,Inactive
SK_citr__L_c,-0.2000000000000021,0.1,Active
SK_pre_prot_r,-0.0333333333333333,0.0,Inactive
SLDx,-0.1000000000000004,0.0,Inactive
SMPD3l,0.0,0.1,Inactive
SMPD4,0.0,0.1,Inactive
SO4CLtex2,0.0,0.1,Inactive
SO4HCOtex,0.0,0.1,Inactive
SO4OXAtex2,0.0,0.1,Inactive
SOAT12,0.0,0.1,Inactive
SPC_HSt,-0.0999999999999991,0.1,Active
SPH1Pte,-0.1999999999999849,0.1,Active
SPHGNtr,0.0,0.1,Inactive
SPHMDAc,0.0,0.1,Inactive
SPHMYLNtl,-0.0999999999999997,0.1,Active
SPHS1Pte,-0.4,0.0999999999999997,Active
SPHS1Ptr,0.0,0.1,Inactive
SPODMm,0.0,0.051,Inactive
SPODMn,0.0,0.0499999999999999,Inactive
SPODMx,0.0,0.0499999999999999,Inactive
SPRMS,0.0,0.1,Inactive
SPTix,0.0,0.1,Inactive
ST6GALNAC24,0.0,0.0499999999999999,Inactive
ST6GALNAC61,0.0,0.0333333333333333,Inactive
ST8SIA11,0.0,0.0333333333333333,Inactive
ST8SIA54g,0.0,0.0499999999999997,Inactive
ST8SIA55g,0.0,0.0333333333333332,Inactive
STRDNCCPT2,-0.2000000000000003,0.1,Active
STRDNCCRNt,-0.2999999999999999,0.1,Active
STS1r,0.0,0.1,Inactive
SUCCtm,-1.299999999999999,0.1,Active
SUCCt4_2,-0.3,0.1,Active
SUCOAS1m,-0.5,0.1,Active
SUCOASm,-0.5,0.1,Active
SUCRe,0.0,0.1,Inactive
TAGt,-0.7,0.1,Active
TAURtcx,-0.2,0.1,Active
TCHOLAt2,0.0,0.1,Inactive
TCHOLAte,-1.2999999999999998,0.1,Active
TCHOLAtx,-0.1000000000000001,0.1,Active
TCYNTt,0.0,0.0999999999999997,Inactive
TDCHOLAte,-0.6000000000000009,0.1,Active
TDP,0.0,0.1,Inactive
TETPENT3COAtx,0.0,0.1000000000000002,Inactive
TETPENT3CPT2,-0.1000000000000002,0.0999999999999999,Active
TETPENT3CRNt,-0.1,0.0999999999999999,Active
TETPENT3t,0.0,0.1,Inactive
TETPENT6CPT2,-0.0999999999999999,0.0999999999999998,Active
TETPENT6t,-0.0999999999999999,0.1,Active
TETTET6COAtx,0.0,0.0999999999999999,Inactive
TETTET6CPT1,-0.1000000000000001,0.1,Active
TETTET6CRNt,-0.1,0.0999999999999999,Active
TETTET6t,4.712959274977593e-34,0.1,Inactive
THBPT4ACAMDASE,0.0,0.1,Inactive
THFt2_1,-0.1,0.1,Active
THFtl,-0.025,0.0,Inactive
THMP,0.0,0.1,Inactive
THMPPtm_cho,0.0,0.1,Inactive
THP2Ctp,-0.0999999999999998,0.0,Inactive
THRALANaEx,0.0,0.1,Inactive
THRASNNaEx,0.0,0.1,Inactive
THRGLNexR,-1000.0,0.1,Active
THRt4,0.0,0.1,Inactive
THYMDt1,0.0,0.1,Inactive
THYMt,-0.1000000000000024,0.1,Active
THYOXt2,-0.6000000000000004,0.1,Active
TMDPP,-0.2,0.1,Active
TMDPPK,0.0,0.1,Inactive
TMNDNCCPT2,-0.1999999999999998,0.1,Active
TOLBUTAMIDEte,0.0,0.0999999999999999,Inactive
TRDR,0.0,0.1,Inactive
TRDR3,0.0,0.1,Inactive
TREH,0.0,0.1,Inactive
TREHe,0.0,0.1,Inactive
TRIODTHYt,-0.5999999999999996,0.1,Active
TRIODTHYt2,-0.6,0.1,Active
TRIOK,0.0,0.1,Inactive
TS3,0.0,0.1,Inactive
TXA2te,-0.1,0.1,Active
TXASr,0.0,0.1,Inactive
TYMSFt,0.0,0.0999999999999999,Inactive
TYMSULT,0.0,0.1,Inactive
TYR3MO2,0.0,0.1,Inactive
TYRCBOX,0.0,0.1,Inactive
TYRDOPO3,0.0,0.1,Inactive
TYRt,-1000.0,0.1,Active
TYRt4,0.0,0.1,Inactive
TYRTAim,-0.1,0.0,Inactive
UDPDOLPT_L,0.0,0.1,Inactive
UDPG1P,0.0,0.1,Inactive
UDPGLCAter,-0.3,0.1,Active
UGALNACtg,0.0,0.1,Inactive
UGLCNACtg,0.0,0.1,Inactive
UGT1A3r,0.0,0.1,Inactive
UGT1A5r,-2.4381013872377648e-16,0.1,Active
UGT1A5r2,0.0,0.1,Inactive
UGT1A7r,0.0,0.1,Inactive
UMPK2,-0.8000000000000005,0.1,Active
UMPK2n,-0.6000000000000001,0.1,Active
UMPK3n,-0.5999999999999999,0.1,Active
UMPK5n,-0.6,0.1,Active
UMPK6,-0.7999999999999968,0.1,Active
UPPN,0.0,0.1,Inactive
URAt,-0.1000000000000001,0.1,Active
URATEtx,0.0,0.1,Inactive
URIDK2m,-0.1000000000000003,0.1,Active
URIK1,0.0,0.1,Inactive
URIt4,0.0,0.1,Inactive
Uritl,0.0,0.1,Inactive
VACCt,-0.099999999999999,0.1,Active
VALt4,0.0,0.1,Inactive
VALt5m,-0.1,0.1,Active
VALTAim,-0.1,0.1,Active
VALtec,-1000.0,0.1,Active
VD3,-0.5,0.1,Active
VLCS2r,0.0,0.1000000000000002,Inactive
VLCSr,0.0,0.1,Inactive
WHDDCAte,-0.1,0.0,Inactive
WHHDCAte,-0.1000000000000002,0.1,Active
WHTSTSTERONEte,0.0,0.1000000000000015,Inactive
XANDp,0.0,0.1,Inactive
XANtx,0.0,0.1,Inactive
XAO2x,0.0,0.0999999999999999,Inactive
XOL7AONEtr,-0.3000000000000004,0.1,Active
XOLEST2te,-0.3000000000000001,0.0,Inactive
XOLTRI24tc,0.0,0.1,Inactive
XOLTRI27tc,0.0,0.1,Inactive
XOLTRI27te,-0.1,0.1000000000000003,Active
XSERtg,2.9793739853604172e-18,0.0166666666666666,Inactive
XYLTD_D,-0.9000000000000032,0.1,Active
XYLtly,0.0,0.03,Inactive
EX_ctp_e,-0.1,0.1,Active
EX_dtmp_e,-0.2,0.1,Active
EX_fad_e,-0.2,0.1,Active
EX_fald_e,-0.1,0.1,Active
EX_g1p_e,0.0,0.1,Inactive
EX_HC01104_e,-0.1,0.1,Active
EX_HC01441_e,-0.1,0.0,Inactive
EX_HC01444_e,-0.1,0.1,Active
EX_HC01609_e,-0.075,0.1,Active
EX_cpppg1_e,-0.0999999999999996,0.0749999999999987,Active
EX_HC01700_e,0.0,0.1,Inactive
EX_HC02161_e,-0.1,0.0,Inactive
EX_itp_e,-0.3,0.1,Active
EX_prpp_e,-0.2,0.1,Active
EX_pydx5p_e,-0.0999999999999999,0.1,Active
r0002,-1.8333333333333333,0.1,Active
GDRm,-0.1000000000000001,0.1,Active
DPCOAKm,0.0,0.0999999999999999,Inactive
CPS_m,0.0,0.1,Inactive
r0047,0.0,0.1,Inactive
r0051,-0.2,0.1,Active
ALR,0.0,0.1,Inactive
r0068,0.0,0.1,Inactive
ALATA_Lm,-0.3999999999999997,0.1,Active
r0084,0.0,0.1,Inactive
r0085,0.0,0.1,Inactive
r0093,0.0,0.1,Inactive
r0097,0.0,0.1,Inactive
PYK3,0.0,0.1,Inactive
r0145,0.0,0.1,Inactive
PYK4,0.0,0.1,Inactive
r0157,0.0,0.1,Inactive
r0170,-0.1999999999999996,0.0333333333333333,Active
r0809,-0.5000000000000002,0.1,Active
r0173,-0.2,0.1,Active
r0179,0.0,0.1,Inactive
r0186,0.0,0.1,Inactive
r0191,0.0,0.1,Inactive
r0193,-4.22013791608273,0.1,Active
r0196,-0.2,0.1,Active
r0205,0.0,0.1,Inactive
r0210,0.0,0.1,Inactive
r0221_1,0.0,0.0999999999999997,Inactive
DHFRim,0.0,0.1,Inactive
DURADx,0.0,0.1,Inactive
r0239,0.0,0.1,Inactive
ALCD19y,-0.3,0.1,Active
r0280,0.0,0.1,Inactive
r0281,0.0,0.1,Inactive
r0283,0.0,0.1,Inactive
r0308,0.0,0.0999999999999999,Inactive
r0317,-0.6000000000000008,0.1,Active
r0321,0.0,0.1,Inactive
r0331,6.145110516905164e-17,0.1,Inactive
r0340,0.0,0.0999999999999999,Inactive
r0357,0.0,0.1,Inactive
r0360,0.0,0.1,Inactive
r0363,0.0,0.1,Inactive
r0364,0.0,0.1,Inactive
r0365,0.0,0.1,Inactive
ADADir,0.0,0.1,Inactive
r0380,0.0,0.1,Inactive
r0385,0.0,0.1,Inactive
r0386,0.0,0.1,Inactive
PYDXO_1,0.0,0.1,Inactive
NAPRT,-0.1999999999999998,0.1,Active
r0393,0.0,0.1,Inactive
XAO2,0.0,0.1,Inactive
r1003,0.0,0.1,Inactive
AGPOP,0.0,0.1,Inactive
r0423,0.0,0.1,Inactive
r0424,0.0,0.1000000000000002,Inactive
r0426,0.0,0.1,Inactive
r0431_1,-0.0999999999999999,0.1,Active
r0432_1,-0.1,0.0999999999999993,Active
r0440,0.0,0.1,Inactive
r0443,0.0,0.1,Inactive
r0444,0.0,0.1,Inactive
r0450,-0.1,0.1,Active
DGNSK,0.0,0.1,Inactive
r0466_1,0.0,0.1,Inactive
RNTR3,-0.4050978388507084,0.1,Active
RNTR4,-0.4000000000000001,0.1,Active
XAND,0.0,0.1,Inactive
XAO,0.0,0.1,Inactive
r0509,0.0,0.1,Inactive
r0510,0.0,0.1,Inactive
r0512,-0.3000000000000007,0.1,Active
r0517,-0.2,0.1,Active
FTHFCLm,0.0,0.1,Inactive
r0525,-0.1999999999999998,0.0999999999999996,Active
NMNDA,-0.3853569999999987,0.1,Active
DUTCP,-0.6000000000000001,0.1,Active
CYSAMO_cho,0.0,0.0999999999999995,Inactive
r0541,0.0,0.1,Inactive
ALDD19xr,0.0,0.1,Inactive
ALDD19x_P,-0.2000000000000003,0.0999999999999985,Active
r0548,0.0,0.0999999999999999,Inactive
BETALDHy,-0.1,0.1,Active
r0555,0.0,0.1000000000000001,Inactive
r0560,0.0,0.1,Inactive
DHRT_ibcoa,0.0,0.1,Inactive
r0575,-0.2,0.0333333333333333,Active
APNPT,0.0,0.1,Inactive
r0587,-0.1,0.1,Active
PTPATim,-3.84719223556394e-33,0.1,Active
r0595,0.0,0.1000000000000008,Inactive
r0596,0.0,0.1,Inactive
r0603,0.0,0.1,Inactive
r0604,0.0,0.1,Inactive
r0611,-0.1,0.1,Active
HPROym,0.0,0.1,Inactive
ACACT4m,-0.6000000000000001,0.1,Active
r0636,-0.4000000000000001,0.0999999999999997,Active
ACOAR5m,-0.4000000000000004,0.1,Active
ACACT6m,-0.2,0.0999999999999998,Active
r0641,-0.2999999999999989,0.1,Active
r0643,-0.5000000000000001,0.1,Active
r0649_1,0.0,0.1,Inactive
r0651,0.0,0.1,Inactive
r0652_1,-0.2,0.1,Active
r0655,0.0,0.1,Inactive
ECOAH5m,-0.5000000000000001,0.0999999999999999,Active
r0673,0.0,0.1,Inactive
r0686,-0.1999999999999999,0.1,Active
r0707,-0.0999999999999999,0.1,Active
r0714_1,0.0,0.0999999999999997,Inactive
r0715,0.0,0.0833333333333333,Inactive
HACD6p,-0.0833333333333333,0.0,Inactive
r0720_1,0.0,0.1,Inactive
HACD5m,-0.5000000000000001,0.1,Active
HACD4m,-0.6000000000000001,0.1,Active
HACD4p,-0.1,0.0,Inactive
ECOAH4m,-0.7000000000000001,0.1,Active
r0732,0.0,0.1000000000000002,Inactive
r0733,0.0,0.1,Inactive
ACOAR4m,-0.6000000000000002,0.1,Active
r0739,-0.2999999999999999,0.1,Active
r0741,0.0,0.1,Inactive
