ids,growth,model
2618_AT2,286.2899973710398,Mesenchymal CSM
411_AT1,286.2899973710398,Mesenchymal CSM
10841_AT2,286.2899973710398,Mesenchymal CSM
6389_AT1,286.28999737104004,Mesenchymal CSM
205_AT2,286.2899973710398,Mesenchymal CSM
1717_AT1,278.1102831604409,Mesenchymal CSM
81616_AT1,286.2899973710399,Mesenchymal CSM
3038_AT1,286.28999737103993,Mesenchymal CSM
6524_AT1,286.28999737103993,Mesenchymal CSM
51227_AT2,286.28999737103993,Mesenchymal CSM
6566_AT1,261.75085473923644,Mesenchymal CSM
57393_AT1,286.28999737103965,Mesenchymal CSM
84002_AT1,286.2899973710399,Mesenchymal CSM
5213_AT1,286.2899973710399,Mesenchymal CSM
124_AT1,286.2899973710399,Mesenchymal CSM
534_AT2,286.2899973710399,Mesenchymal CSM
64902_AT1,286.2899973710399,Mesenchymal CSM
54677_AT1,286.2899973710399,Mesenchymal CSM
6578_AT1,286.28999737103857,Mesenchymal CSM
60386_AT1,286.2899973710398,Mesenchymal CSM
51727_AT1,285.7425660642527,Mesenchymal CSM
2542_AT1,286.2899973710398,Mesenchymal CSM
2167_AT1,286.2899973710398,Mesenchymal CSM
9123_AT1,286.2899973710398,Mesenchymal CSM
771_AT2,286.2899973710398,Mesenchymal CSM
1743_AT1,237.2117121074329,Mesenchymal CSM
83884_AT1,286.2899973710398,Mesenchymal CSM
9551_AT3,286.2899973710399,Mesenchymal CSM
9061_AT1,286.2899973710399,Mesenchymal CSM
7386_AT1,286.2899973710399,Mesenchymal CSM
570_AT1,286.2899973710397,Mesenchymal CSM
57835_AT4,286.2899973710398,Mesenchymal CSM
4833_AT1,286.2899973710398,Mesenchymal CSM
5631_AT1,286.28999737103976,Mesenchymal CSM
1431_AT2,286.28999737103976,Mesenchymal CSM
2169_AT1,286.28999737103976,Mesenchymal CSM
79966_AT1,286.28999737103976,Mesenchymal CSM
3176_AT1,286.28999737103976,Mesenchymal CSM
3295_AT1,286.28999737103976,Mesenchymal CSM
3930_AT1,286.28999737103976,Mesenchymal CSM
2584_AT1,286.28999737103976,Mesenchymal CSM
383_AT1,286.28999737103976,Mesenchymal CSM
1200_AT1,286.28999737103976,Mesenchymal CSM
3945_AT1,286.28999737103976,Mesenchymal CSM
1374_AT1,286.28999737103976,Mesenchymal CSM
6888_AT1,278.1102831604386,Mesenchymal CSM
23556_AT1,286.28999737103965,Mesenchymal CSM
53947_AT1,286.2899973710398,Mesenchymal CSM
518_AT1,286.2899973710398,Mesenchymal CSM
10312_AT1,286.2899973710398,Mesenchymal CSM
216_AT1,286.2899973710398,Mesenchymal CSM
4905_AT1,237.211712107433,Mesenchymal CSM
4669_AT1,286.28999737103976,Mesenchymal CSM
266740_AT1,286.2899973710395,Mesenchymal CSM
3422_AT1,286.2899973710395,Mesenchymal CSM
9551_AT1,286.2899973710395,Mesenchymal CSM
5315_AT3,286.2899973710395,Mesenchymal CSM
3614_AT2,286.2899973710395,Mesenchymal CSM
79751_AT1,286.2899973710395,Mesenchymal CSM
375056_AT1,286.2899973710395,Mesenchymal CSM
9056_AT1,286.2899973710395,Mesenchymal CSM
54490_AT1,286.2899973710395,Mesenchymal CSM
3420_AT2,286.2899973710395,Mesenchymal CSM
6675_AT1,286.2899973710395,Mesenchymal CSM
79017_AT1,286.2899973710395,Mesenchymal CSM
79077_AT1,286.2899973710395,Mesenchymal CSM
2998_AT1,286.2899973710395,Mesenchymal CSM
54511_AT1,286.2899973710395,Mesenchymal CSM
2597_AT1,286.2899973710395,Mesenchymal CSM
1375_AT4,286.2899973710395,Mesenchymal CSM
10327_AT1,286.2899973710395,Mesenchymal CSM
788_AT1,286.2899973710399,Mesenchymal CSM
47_AT2,286.2899973710398,Mesenchymal CSM
10423_AT2,286.2899973710398,Mesenchymal CSM
2954_AT2,286.2899973710398,Mesenchymal CSM
10797_AT1,286.2899973710398,Mesenchymal CSM
5464_AT1,286.2899973710398,Mesenchymal CSM
23632_AT1,286.2899973710398,Mesenchymal CSM
8525_AT1,286.2899973710398,Mesenchymal CSM
212_AT1,286.2899973710398,Mesenchymal CSM
7296_AT1,286.2899973710398,Mesenchymal CSM
10026_AT1,286.2899973710398,Mesenchymal CSM
3157_AT2,286.2899973710398,Mesenchymal CSM
6548_AT1,286.2899973710398,Mesenchymal CSM
728441_AT1,286.2899973710398,Mesenchymal CSM
768_AT1,286.2899973710398,Mesenchymal CSM
279_AT1,286.2899973710398,Mesenchymal CSM
4200_AT1,286.2899973710398,Mesenchymal CSM
1854_AT1,286.2899973710398,Mesenchymal CSM
366_AT1,286.2899973710398,Mesenchymal CSM
2182_AT1,286.2899973710398,Mesenchymal CSM
205_AT1,286.2899973710398,Mesenchymal CSM
10201_AT1,286.2899973710398,Mesenchymal CSM
1373_AT1,286.2899973710398,Mesenchymal CSM
9791_AT1,-2.0048812822664514e-13,Mesenchymal CSM
4357_AT1,286.2899973710399,Mesenchymal CSM
92579_AT1,286.2899973710398,Mesenchymal CSM
5315_AT2,286.2899973710398,Mesenchymal CSM
126_AT1,286.2899973710398,Mesenchymal CSM
276_AT2,286.2899973710398,Mesenchymal CSM
205_AT3,286.2899973710398,Mesenchymal CSM
10229_AT1,286.2899973710398,Mesenchymal CSM
219_AT1,286.2899973710398,Mesenchymal CSM
7264_AT1,286.2899973710398,Mesenchymal CSM
226_AT1,286.2899973710398,Mesenchymal CSM
37_AT1,286.2899973710398,Mesenchymal CSM
91734_AT1,286.2899973710398,Mesenchymal CSM
27068_AT2,286.2899973710398,Mesenchymal CSM
528_AT1,286.2899973710398,Mesenchymal CSM
337876_AT1,286.2899973710398,Mesenchymal CSM
6646_AT1,286.2899973710398,Mesenchymal CSM
5281_AT2,286.2899973710398,Mesenchymal CSM
4598_AT1,286.2899973710398,Mesenchymal CSM
83733_AT1,286.2899973710398,Mesenchymal CSM
6579_AT1,286.2899973710398,Mesenchymal CSM
5226_AT1,278.1102831604387,Mesenchymal CSM
5160_AT1,286.2899973710399,Mesenchymal CSM
55349_AT1,286.2899973710399,Mesenchymal CSM
8802_AT1,237.21171210743196,Mesenchymal CSM
5161_AT1,286.2899973710399,Mesenchymal CSM
513_AT1,286.2899973710399,Mesenchymal CSM
2592_AT2,286.2899973710399,Mesenchymal CSM
50617_AT2,286.2899973710399,Mesenchymal CSM
55790_AT1,286.2899973710399,Mesenchymal CSM
515_AT2,286.2899973710399,Mesenchymal CSM
6898_AT1,286.2899973710399,Mesenchymal CSM
10312_AT2,286.2899973710399,Mesenchymal CSM
22978_AT1,286.2899973710399,Mesenchymal CSM
51_AT2,286.2899973710399,Mesenchymal CSM
2820_AT1,286.2899973710399,Mesenchymal CSM
10632_AT1,237.2117121074336,Mesenchymal CSM
259307_AT1,286.28999737104,Mesenchymal CSM
5211_AT1,286.28999737103993,Mesenchymal CSM
117247_AT1,286.2899973710399,Mesenchymal CSM
151531_AT1,286.2899973710399,Mesenchymal CSM
9194_AT1,286.2899973710399,Mesenchymal CSM
122970_AT1,286.2899973710399,Mesenchymal CSM
6584_AT1,286.2899973710399,Mesenchymal CSM
3795_AT1,286.2899973710399,Mesenchymal CSM
51166_AT2,286.2899973710399,Mesenchymal CSM
3284_AT1,286.2899973710399,Mesenchymal CSM
91227_AT1,286.2899973710399,Mesenchymal CSM
2170_AT1,286.2899973710399,Mesenchymal CSM
883_AT1,286.2899973710399,Mesenchymal CSM
4048_AT1,286.2899973710399,Mesenchymal CSM
509_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
271_AT3,202.82067105760393,Mesenchymal Fasting Integrated CSM
23539_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
200010_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
10599_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
1384_AT1,182.8933520283824,Mesenchymal Fasting Integrated CSM
55748_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
2181_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
18_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
364_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
51005_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1635_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2168_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
29922_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
10682_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
27109_AT1,182.65485904568254,Mesenchymal Fasting Integrated CSM
8525_AT3,202.8206710576039,Mesenchymal Fasting Integrated CSM
8525_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
5831_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
5831_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
8526_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
641372_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
57818_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
4190_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
230_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
3425_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
55163_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
231_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
2632_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
27165_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
8527_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
10999_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
3099_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
3158_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
2819_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
498_AT3,202.82067105760393,Mesenchymal Fasting Integrated CSM
54963_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
5313_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
522_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
9453_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
1491_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
9551_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
10327_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
229_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
2172_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
4047_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
7378_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
5224_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
2222_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
226_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
7378_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
284273_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
4830_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
1607_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
669_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
57835_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
51292_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
50484_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
55512_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
84706_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
1376_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
128_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
533_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
3098_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
518_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
3177_AT1,138.3552075301874,Mesenchymal Fasting Integrated CSM
51102_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2180_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
3421_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
26289_AT2,202.82067105760385,Mesenchymal Fasting Integrated CSM
125_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
760_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
27068_AT4,202.82067105760385,Mesenchymal Fasting Integrated CSM
178_AT6,202.82067105760385,Mesenchymal Fasting Integrated CSM
124935_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
5338_AT1,-9.83780368790133e-14,Mesenchymal Fasting Integrated CSM
6120_AT2,202.8206710576033,Mesenchymal Fasting Integrated CSM
132789_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
26330_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
10991_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6523_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
8803_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
3419_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2108_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
7384_AT1,182.65485904568257,Mesenchymal Fasting Integrated CSM
1337_AT1,182.6548590456826,Mesenchymal Fasting Integrated CSM
10606_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
6120_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
2710_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
204_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
11001_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
6391_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
5091_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
3421_AT2,202.82067105760393,Mesenchymal Fasting Integrated CSM
3948_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
2224_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
763_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
2766_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
47_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
2109_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
523_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
7364_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
29968_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
38_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
9356_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
26063_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1468_AT1,182.65485904568283,Mesenchymal Fasting Integrated CSM
2582_AT2,202.82067105760402,Mesenchymal Fasting Integrated CSM
1571_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
171425_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2678_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
8908_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
5211_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
8050_AT1,182.6548590456826,Mesenchymal Fasting Integrated CSM
8277_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
27159_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6609_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
29796_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
3423_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
91373_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
29922_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2539_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
514_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
3420_AT3,202.82067105760387,Mesenchymal Fasting Integrated CSM
2538_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
3036_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
84076_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
517_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
646480_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1431_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
9296_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2936_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
55825_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
93100_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
51606_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
6564_AT1,0.0,Mesenchymal Fasting Integrated CSM
162466_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
534_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
2173_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
360_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
10476_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
339221_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
245972_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
1375_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
23305_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
11332_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
529_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
35_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
89872_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
6448_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
6582_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
8801_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
122481_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
5232_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
10007_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
2805_AT1,202.82067105760373,Mesenchymal Fasting Integrated CSM
10998_AT1,182.89335202838234,Mesenchymal Fasting Integrated CSM
7915_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
6580_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
3037_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
50617_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
6309_AT1,174.70409745994715,Mesenchymal Fasting Integrated CSM
9045_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
2687_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
1608_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
522_AT4,202.8206710576039,Mesenchymal Fasting Integrated CSM
847_AT1,202.82067105760422,Mesenchymal Fasting Integrated CSM
8566_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
22934_AT1,190.99750568636154,Mesenchymal Fasting Integrated CSM
27068_AT3,202.82067105760396,Mesenchymal Fasting Integrated CSM
2653_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6713_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
8671_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
123096_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
8527_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
1339_AT1,182.65485904568257,Mesenchymal Fasting Integrated CSM
54682_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
1350_AT1,182.65485904568254,Mesenchymal Fasting Integrated CSM
7298_AT1,202.8206710576036,Mesenchymal Fasting Integrated CSM
51606_AT3,202.8206710576039,Mesenchymal Fasting Integrated CSM
29968_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
1351_AT1,182.65485904568254,Mesenchymal Fasting Integrated CSM
3156_AT1,202.82067105760382,Mesenchymal Fasting Integrated CSM
3155_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
10449_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
3948_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
271_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
9380_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
197257_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
4860_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
127124_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2710_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1375_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
4953_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2731_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1841_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
204_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1607_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
5832_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
55293_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
7360_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
55586_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2739_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
125206_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
5313_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
132158_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
160287_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
8402_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
646486_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
9550_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6652_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6470_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6515_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
26289_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
516_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
6610_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
4524_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
245973_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
23545_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
2799_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6549_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
55217_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
9377_AT1,182.65485904568257,Mesenchymal Fasting Integrated CSM
6520_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
513_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
2027_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
526_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
3038_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
2992_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
10941_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
7358_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
51_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
27068_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
5471_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
158_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
3030_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
27165_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
3417_AT1,202.82067105760385,Mesenchymal Fasting Integrated CSM
270_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
203_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
28965_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
127124_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
759_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
521_AT1,182.6548590456826,Mesenchymal Fasting Integrated CSM
498_AT2,202.8206710576038,Mesenchymal Fasting Integrated CSM
2023_AT1,202.82067105760422,Mesenchymal Fasting Integrated CSM
170712_AT1,182.65485904568234,Mesenchymal Fasting Integrated CSM
9114_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
1384_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
374569_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
8574_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
4519_AT1,182.6548590456826,Mesenchymal Fasting Integrated CSM
5224_AT2,202.82067105760424,Mesenchymal Fasting Integrated CSM
51606_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
5238_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
518_AT3,202.82067105760393,Mesenchymal Fasting Integrated CSM
51382_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
114571_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
4191_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
1622_AT1,202.82067105760393,Mesenchymal Fasting Integrated CSM
5837_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
8604_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
875_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
3032_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
5836_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
2592_AT3,202.82067105760396,Mesenchymal Fasting Integrated CSM
57016_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
7388_AT1,182.65485904568257,Mesenchymal Fasting Integrated CSM
7389_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
48_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
669_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
11136_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
80150_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
197257_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
5184_AT1,0.0,Mesenchymal Fasting Integrated CSM
2875_AT1,202.82067105760362,Mesenchymal Fasting Integrated CSM
7086_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
271_AT2,202.8206710576039,Mesenchymal Fasting Integrated CSM
4199_AT1,202.8206710576039,Mesenchymal Fasting Integrated CSM
29796_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
6241_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
5223_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
5091_AT2,202.82067105760387,Mesenchymal Fasting Integrated CSM
178_AT5,202.82067105760387,Mesenchymal Fasting Integrated CSM
4597_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
3157_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1609_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
5236_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
8501_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
50814_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
189_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
1738_AT1,182.65485904568257,Mesenchymal Fasting Integrated CSM
2746_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
11238_AT1,202.8206710576038,Mesenchymal Fasting Integrated CSM
1375_AT3,202.8206710576038,Mesenchymal Fasting Integrated CSM
6573_AT1,202.8206710576038,Mesenchymal Fasting Integrated CSM
1340_AT1,182.6548590456825,Mesenchymal Fasting Integrated CSM
7371_AT1,202.82067105760396,Mesenchymal Fasting Integrated CSM
23475_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
8310_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
84532_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
9942_AT1,202.82067105760387,Mesenchymal Fasting Integrated CSM
